order_id,seller_id,customer_id,category,order_date,order_value,quantity
O0031033,S0044,C020978,Sports,2024-07-23,51.35,1
O0014514,S0021,C007544,Beauty,2024-02-04,29.68,4
O0041700,S0058,C012120,Beauty,2025-09-21,$22.99,1
O0019262,S0027,C003122,Toys,2025-05-04,60.97,1
O0012165,S0017,C019741,Fashion,2025-09-25,21.7,2
O0037622,S0052,C018873,Pet Supplies,2025-07-16,54.48,1
O0015767,S0022,C006346,Fashion,2025-07-16,14.71,2
O0037143,S0052,C001031,Pet Supplies,2024-07-13,39.18,1
O0014620,S0021,C005727,Beauty,2024-07-30,26.61,1
O0009515,S0014,C016124,Books,2025-07-19,64.18,3
O0013385,S0019,C009705,Fashion,2025-02-22,$63.24,4
O0009666,S0014,C015756,Books,2025-11-11,36.08,4
O0022769,S0031,C023634,Home & Kitchen,2025-10-08,$38.74,1
O0023497,S0032,C013916,Automotive,2025-07-26,61.43,2
O0008139,S0012,C024537,Fashion,2025-04-19,$52.30,3
O0023664,S0032,C015337,Automotive,2025-11-24,$18.01,2
O0016684,S0023,C002596,Automotive,2025-07-11,35.95,1
O0012695,S0018,C016529,Sports,2025-06-18,$63.49,4
O0017334,S0024,C002803,Grocery,2025-07-26,24.59,3
O0016188,S0023,C021958,Automotive,2024-06-09,$30.78,3
O0042878,S0060,C000051,Books,2025-03-30,25.57,4
O0012793,S0018,C022596,Sports,2025-10-03,32.6,3
O0031717,S0045,C013470,Automotive,2024-08-19,$26.46,4
O0003493,S0006,C020753,Automotive,2024-06-05,$18.66,4
O0036528,S0051,C000230,Sports,2025-03-14,52.64,4
O0017119,S0024,C014324,Grocery,2024-11-12,24.05,1
O0041990,S0059,C014281,Toys,2024-05-05,22.03,4
O0021240,S0029,C010180,Toys,2025-07-05,37.91,3
O0019822,S0028,C003307,Beauty,2024-08-08,44.39,4
O0039637,S0056,C010437,Automotive,2024-01-05,37.87,2
O0008548,S0013,C001991,Pet Supplies,2024-06-18,44.57,2
O0004992,S0008,C002380,Pet Supplies,11-Sep-2025,74.26,4
O0032759,S0046,C003214,Sports,2024-08-28,30.83,3
O0025309,S0035,C024459,Fashion,2024-06-04,45.86,1
O0006636,S0011,C024939,Toys,2024-03-14,$40.24,3
O0023766,S0033,C010867,Grocery,2024-02-05,$48.86,2
O0013190,S0019,C006304,Fashion,2024-08-01,32.39,3
O0028281,S0039,C002278,Automotive,2024-04-04,41.22,1
O0037172,S0052,C017842,Pet Supplies,2024-08-23,48.89,1
O0004869,S0008,C018806,Pet Supplies,2025-02-13,41.5,2
O0011605,S0017,C000830,Fashion,2024-06-08,33.64,1
O0030118,S0042,C018658,Toys,2025-03-02,$137.11,1
O0012477,S0018,C014160,Sports,2024-09-08,36.62,1
O0007783,S0012,C022727,Fashion,2024-07-16,15.32,1
O0042671,S0060,C003740,Books,2024-07-27,35.75,4
O0030684,S0043,,Home & Kitchen,2025-01-09,64.63,2
O0013340,S0019,C017305,Fashion,2024-12-12,77.9,4
O0041341,S0058,C015252,Beauty,12/27/2024,49.0,3
O0013039,S0019,C014644,Fashion,2024-05-11,$45.03,4
O0021993,S0030,C002593,Grocery,2025-04-29,54.65,4
O0012057,S0017,C024431,Fashion,2025-06-02,$16.24,4
O0020457,S0028,C006619,Beauty,2025-09-05,48.01,2
O0007119,S0011,C002315,Toys,2025-03-28,30.06,4
O0018852,S0027,C017205,Toys,2024-04-27,87.65,2
O0003752,S0006,C018634,Automotive,2024-12-31,65.1,1
O0025503,S0035,C008585,Fashion,2024-12-12,$55.60,3
O0031763,S0045,C004003,Automotive,2024-09-21,31.63,4
O0033579,S0047,C004890,Home & Kitchen,09/17/2024,$69.71,2
O0038382,S0054,C009661,Automotive,2024-03-28,114.86,4
O0012054,S0017,C009028,Fashion,2025-06-29,45.85,2
O0037222,S0052,C005834,Pet Supplies,2024-10-28,55.84,1
O0038049,S0053,C009941,Books,2024-12-01,47.56,1
O0042773,S0060,C007249,Books,2024-11-11,33.4,2
O0033312,S0046,C020716,Sports,2025-11-23,34.84,2
O0039373,S0055,C023862,Books,2024-10-09,52.97,3
O0020009,S0028,C019723,Beauty,2024-11-09,$32.69,2
O0021478,S0030,C015903,Grocery,05-Feb-2024,26.47,2
O0040440,S0057,C002202,Beauty,2024-10-25,101.5,4
O0024782,S0034,C006669,Beauty,2025-01-25,33.26,4
O0002463,S0004,C019622,Electronics,2025-07-05,68.51,3
O0038787,S0054,C020574,Automotive,02/20/2025,$65.62,3
O0019136,S0027,C012227,Toys,2024-12-10,16.94,1
O0026857,S0036,C016495,Home & Kitchen,2025-12-26,24.98,2
O0039628,S0055,C003170,Books,2025-12-09,67.33,1
O0013923,S0020,C019865,Toys,2024-03-24,29.76,4
O0013735,S0019,C004403,Fashion,2025-10-29,$36.37,4
O0014410,S0020,C018299,Toys,2025-10-01,44.14,3
O0034887,S0049,C000231,Pet Supplies,2024-11-03,34.76,3
O0003239,S0005,C011266,Beauty,14-Nov-2025,54.21,1
O0019234,S0027,C014552,Toys,2025-04-23,43.41,3
O0030213,S0042,C020333,Toys,2025-06-28,41.42,3
O0034962,S0049,C003129,Pet Supplies,02/08/2025,44.68,3
O0030266,S0042,C014947,Toys,2025-07-09,78.34,1
O0033604,S0047,C011644,Home & Kitchen,2024-10-27,54.88,3
O0042471,S0059,C018051,Toys,2025-10-24,43.21,1
O0016758,S0023,C009772,Automotive,02-Sep-2025,87.34,2
O0010707,S0016,C017784,Pet Supplies,2024-06-07,51.01,4
O0016145,S0023,C010011,Automotive,2024-05-21,105.07,2
O0017915,S0025,C018219,Automotive,2025-04-04,172.6,2
O0019752,S0028,C014973,Beauty,2024-06-17,18.55,2
O0039738,S0056,C010888,Automotive,05/28/2024,84.41,2
O0028564,S0039,C018166,Automotive,2025-11-24,19.01,1
O0029345,S0041,C015114,Automotive,2024-11-25,31.52,3
O0029186,S0040,C021557,Electronics,2025-12-27,48.01,3
O0002518,S0004,C011056,Electronics,2025-09-27,$29.52,2
O0004417,S0007,C005584,Automotive,2025-02-13,52.69,1
O0033804,S0047,C022035,Home & Kitchen,11-Jul-2025,12.34,4
O0021461,S0030,C000796,Grocery,2024-01-20,78.65,2
O0031793,S0045,C010298,Automotive,2024-09-30,105.13,2
O0007224,S0011,C016982,Toys,2025-05-24,31.95,2
O0010660,S0016,C017544,Pet Supplies,2024-05-04,$34.06,4
O0005569,S0010,C024500,Toys,2024-01-13,65.03,1
O0004379,S0007,C021213,Automotive,2024-11-26,54.4,2
O0029392,S0041,C024626,Automotive,02/15/2025,33.02,3
O0008863,S0013,C009618,Pet Supplies,2025-11-21,74.38,4
O0033324,S0046,C018058,Sports,01-Nov-2025,55.01,2
O0042956,S0060,C011334,Books,2025-07-22,26.34,2
O0006257,S0010,C005375,Toys,2025-05-29,8.01,1
O0032386,S0045,C011225,Automotive,2025-11-20,22.98,4
O0009178,S0014,C007725,Books,2024-08-07,29.51,1
O0028392,S0039,C010336,Automotive,2024-12-11,47.96,4
O0018948,S0027,C020090,Toys,2024-06-04,18.22,1
O0036726,S0051,C011162,Sports,2025-09-23,$60.84,3
O0020180,S0028,C000591,Beauty,2025-03-09,39.07,1
O0038824,S0054,C003294,Automotive,03-Mar-2025,$43.77,1
O0028121,S0038,C011189,Grocery,07-Sep-2025,35.25,3
O0011163,S0016,C006257,Pet Supplies,2025-06-24,41.4,1
O0029201,S0041,C004067,Automotive,2024-01-10,62.0,4
O0021253,S0029,C008370,Toys,07/25/2025,71.21,2
O0037484,S0052,C013512,Pet Supplies,2025-03-21,53.56,4
O0020492,S0028,C005797,Beauty,2025-10-01,43.21,2
O0030645,S0043,,Home & Kitchen,2024-10-30,$24.78,1
O0036410,S0051,C015436,Sports,2024-12-23,51.97,2
O0011938,S0017,C024357,Fashion,2025-03-29,$44.41,4
O0026142,S0036,C004647,Home & Kitchen,2024-07-05,$30.09,3
O0019482,S0027,C015327,Toys,2025-12-21,25.67,4
O0036273,S0051,C020143,Sports,2024-09-22,37.05,4
O0025947,S0036,C000850,Home & Kitchen,2024-02-10,102.01,2
O0018879,S0027,C003945,Toys,2024-04-20,137.93,3
O0010325,S0015,C019974,Grocery,08/23/2025,42.02,1
O0039828,S0056,C017676,Automotive,2024-10-19,72.02,3
O0042355,S0059,C009165,Toys,2025-06-25,82.26,3
O0032880,S0046,C004651,Sports,2024-11-05,60.52,2
O0026896,S0037,C023337,Grocery,2024-01-24,$51.22,4
O0040116,S0056,C006881,Automotive,2025-12-04,26.03,3
O0013549,S0019,C018592,Fashion,05/02/2025,$42.76,2
O0026916,S0037,C020885,Grocery,2024-02-03,19.4,4
O0016181,S0023,C000612,Automotive,19-Jun-2024,59.03,1
O0003604,S0006,C007392,Automotive,2024-08-05,20.13,3
O0032741,S0046,C020870,Sports,2024-07-28,75.89,1
O0030503,S0043,C017919,Home & Kitchen,02/10/2024,72.16,1
O0011964,S0017,C010095,Fashion,2025-04-21,26.01,3
O0011091,S0016,C002702,Pet Supplies,2025-05-20,38.13,4
O0035927,S0050,C012850,Fashion,2025-10-13,36.62,3
O0023933,S0033,C010967,Grocery,2024-09-18,$40.41,1
O0040073,S0056,C004667,Automotive,2025-10-12,17.49,4
O0027200,S0037,C021256,Grocery,2024-12-17,39.59,1
O0032268,S0045,C014821,Automotive,2025-08-27,15.55,3
O0002484,S0004,C005333,Electronics,2025-08-28,42.71,1
O0043051,S0060,C023511,Books,2025-10-14,$85.42,3
O0027009,S0037,C009833,Grocery,2024-05-06,67.16,1
O0008922,S0014,C020059,Books,2024-01-28,43.3,1
O0023180,S0032,C019328,Automotive,2024-11-14,71.65,4
O0019935,S0028,C022187,Beauty,2024-10-15,94.02,3
O0004389,S0007,C011953,Automotive,2024-12-13,32.14,4
O0009496,S0014,C018565,Books,2025-06-28,19.39,2
O0027150,S0037,C003220,Grocery,2024-11-23,27.08,4
O0021873,S0030,C012117,Grocery,30-Jan-2025,69.01,3
O0024207,S0033,C013119,Grocery,2025-06-03,26.31,4
O0008827,S0013,C014599,Pet Supplies,09/16/2025,97.94,3
O0033303,S0046,C000598,Sports,2025-10-10,82.7,4
O0014324,S0020,C000163,Toys,2025-06-19,55.09,3
O0034927,S0049,C018358,Pet Supplies,2024-12-16,62.25,1
O0020751,S0029,C005167,Toys,2024-05-14,51.22,3
O0018810,S0027,C023246,Toys,2024-03-15,42.73,4
O0033872,S0047,C012165,Home & Kitchen,10/04/2025,92.15,1
O0036842,S0051,C003957,Sports,12/08/2025,23.32,1
O0014111,S0020,C005886,Toys,2024-10-24,42.72,2
O0002779,S0005,C011159,Beauty,2024-07-29,80.8,3
O0031147,S0044,C005671,Sports,2024-12-24,36.96,4
O0016921,S0024,C008758,Grocery,2024-02-16,61.34,4
O0017021,S0024,C016231,Grocery,06/25/2024,39.85,1
O0023473,S0032,C023630,Automotive,2025-06-28,83.52,2
O0031360,S0044,C022677,Sports,2025-10-18,$25.22,3
O0025815,S0035,C010257,Fashion,10/02/2025,30.96,4
O0010182,S0015,C014212,Grocery,2025-03-30,62.18,4
O0042534,S0059,C016231,Toys,2025-12-26,109.95,1
O0032500,S0046,C012585,Sports,2024-01-27,$119.40,1
O0029496,S0041,C021560,Automotive,29-Aug-2025,42.89,4
O0026818,S0036,C002525,Home & Kitchen,11/14/2025,30.42,3
O0034208,S0048,C008225,Automotive,12/23/2024,$58.76,1
O0021110,S0029,C011744,Toys,2025-03-19,83.24,2
O0017944,S0025,C015780,Automotive,2025-05-13,$53.25,1
O0015053,S0022,C024374,Fashion,2024-01-28,38.43,4
O0008779,S0013,C012672,Pet Supplies,2025-07-30,104.97,4
O0019125,S0027,C006342,Toys,2024-12-18,102.39,1
O0003340,S0006,C010006,Automotive,2024-02-26,46.19,1
O0009213,S0014,C000354,Books,2024-09-25,90.06,4
O0005719,S0010,C022723,Toys,2024-04-30,$31.88,1
O0007506,S0012,C018878,Fashion,2024-01-16,$25.05,4
O0023439,S0032,C020970,Automotive,2025-05-04,$11.17,3
O0007476,S0011,C010768,Toys,2025-12-03,82.09,1
O0029899,S0042,C005030,Toys,08/07/2024,64.85,1
O0023882,S0033,C012007,Grocery,06-Jul-2024,31.75,1
O0018939,S0027,C017397,Toys,01-Jun-2024,66.3,2
O0028665,S0040,C016834,Electronics,2024-04-01,45.0,4
O0035874,S0050,C000863,Fashion,2025-07-07,34.15,2
O0003264,S0005,C001830,Beauty,12/23/2025,44.29,4
O0037786,S0052,C012431,Pet Supplies,2025-11-26,27.8,3
O0040515,S0057,C011265,Beauty,2025-01-10,13.85,4
O0016652,S0023,C008004,Automotive,2025-06-01,11.67,4
O0030458,S0042,C007465,Toys,2025-12-13,$59.53,2
O0038666,S0054,C023443,Automotive,2024-11-16,28.81,2
O0001428,S0003,C011136,Automotive,2024-10-12,55.98,2
O0017348,S0024,C000389,Grocery,2025-08-06,97.4,2
O0002570,S0004,C013684,Electronics,2025-11-07,64.11,2
O0006976,S0011,C006842,Toys,30-Nov-2024,36.22,3
O0012641,S0018,C010026,Sports,04/08/2025,67.33,2
O0034321,S0048,C009781,Automotive,2025-03-03,114.96,3
O0005806,S0010,C016432,Toys,2024-06-16,36.21,2
O0001143,S0003,C023769,Automotive,2024-02-01,42.34,1
O0033598,S0047,C022107,Home & Kitchen,2024-10-03,$27.06,1
O0026952,S0037,C004188,Grocery,2024-03-13,$42.97,3
O0017156,S0024,C001916,Grocery,2024-12-04,$53.87,2
O0031549,S0045,C001022,Automotive,2024-03-23,125.9,2
O0006640,S0011,C020983,Toys,2024-03-13,24.66,2
O0029894,S0042,C008005,Toys,2024-08-07,59.4,1
O0042888,S0060,C006196,Books,04/05/2025,103.88,2
O0021006,S0029,C014546,Toys,2024-12-17,44.15,2
O0012161,S0017,C001715,Fashion,2025-09-07,51.85,1
O0040552,S0057,C008586,Beauty,25-Feb-2025,31.92,2
O0036837,S0051,C022704,Sports,2025-12-26,105.91,2
O0041972,S0059,C021098,Toys,2024-04-15,$44.56,4
O0010896,S0016,C015770,Pet Supplies,2024-12-02,17.6,2
O0002101,S0004,C008501,Electronics,2024-04-01,133.24,3
O0014382,S0020,C017612,Toys,2025-09-08,51.3,4
O0034986,S0049,C006215,Pet Supplies,2025-02-17,59.56,3
O0003271,S0006,C000830,Automotive,22-Jan-2024,47.92,4
O0033096,S0046,C009048,Sports,2025-05-18,$37.50,1
O0018491,S0026,C017965,Electronics,2025-01-13,35.68,1
O0000683,S0002,C005274,Home & Kitchen,08/05/2024,46.62,3
O0001319,S0003,C017339,Automotive,07/28/2024,17.6,1
O0020311,S0028,C001524,Beauty,2025-06-19,62.76,1
O0021086,S0029,C006433,Toys,23-Feb-2025,20.24,2
O0030236,S0042,C013554,Toys,2025-06-19,21.99,1
O0021332,S0029,C003101,Toys,2025-09-10,54.38,3
O0010842,S0016,C008684,Pet Supplies,2024-10-24,76.21,2
O0008858,S0013,C019487,Pet Supplies,2025-11-05,35.03,1
O0004441,S0007,C017223,Automotive,2025-03-10,$90.59,4
O0006865,S0011,C000083,Toys,2024-08-08,66.99,4
O0039706,S0056,C007406,Automotive,21-Apr-2024,28.84,1
O0037550,S0052,C010889,Pet Supplies,2025-05-19,79.34,1
O0032818,S0046,C019660,Sports,2024-09-26,18.13,2
O0027863,S0038,C024009,Grocery,2025-01-04,74.25,2
O0005697,S0010,C008116,Toys,2024-04-04,79.19,4
O0020808,S0029,C009708,Toys,2024-06-30,$114.07,1
O0007616,S0012,C019816,Fashion,2024-03-26,$62.12,1
O0007090,S0011,C023803,Toys,2025-02-07,41.53,1
O0042429,S0059,C000903,Toys,09/17/2025,$62.12,1
O0007353,S0011,C007428,Toys,02-Aug-2025,69.15,3
O0012797,S0018,C014768,Sports,2025-10-22,38.12,2
O0033552,S0047,C011717,Home & Kitchen,2024-08-14,60.54,1
O0033389,S0047,C007987,Home & Kitchen,2024-01-22,35.39,1
O0035804,S0050,C021167,Fashion,2025-05-17,20.93,3
O0033908,S0047,C006196,Home & Kitchen,2025-12-01,48.32,4
O0013359,S0019,C011907,Fashion,2025-01-22,$51.77,4
O0019135,S0027,C014827,Toys,2024-12-31,$37.75,1
O0023599,S0032,C012125,Automotive,09/10/2025,$82.59,4
O0005710,S0010,C021473,Toys,2024-04-28,78.89,3
O0005096,S0009,C020373,Electronics,2024-02-08,34.56,2
O0011941,S0017,C006320,Fashion,2025-03-28,56.67,2
O0039916,S0056,C016601,Automotive,2025-03-30,49.7,1
O0027700,S0038,C018607,Grocery,2024-07-24,85.07,1
O0042033,S0059,C024385,Toys,2024-06-10,$33.67,3
O0017731,S0025,C024768,Automotive,2024-10-07,28.69,3
O0014461,S0020,C004009,Toys,2025-12-29,81.36,1
O0004363,S0007,C020945,Automotive,2024-10-20,27.97,1
O0002095,S0004,C009677,Electronics,2024-04-11,22.35,4
O0020355,S0028,C023553,Beauty,2025-07-23,75.21,4
O0016686,S0023,C000484,Automotive,2025-07-11,22.21,3
O0002972,S0005,C011231,Beauty,2025-02-04,43.55,1
O0002831,S0005,C017505,Beauty,2024-10-16,$45.94,1
O0018151,S0025,C024375,Automotive,2025-10-16,56.09,2
O0016957,S0024,C018174,Grocery,2024-03-21,85.57,2
O0027613,S0038,C010457,Grocery,2024-03-11,45.62,3
O0016140,S0023,C011045,Automotive,2024-05-24,84.58,3
O0031308,S0044,C014976,Sports,30-Jul-2025,23.79,4
O0034457,S0048,C019084,Automotive,2025-09-07,$84.27,3
O0013403,S0019,C016145,Fashion,2025-02-05,$58.30,3
O0037927,S0053,C005494,Books,2024-05-07,19.49,2
O0028693,S0040,C001249,Electronics,25-May-2024,$169.14,4
O0016577,S0023,C004671,Automotive,2025-04-15,30.88,4
O0039206,S0055,C023882,Books,2024-01-23,$37.55,4
O0016986,S0024,C010653,Grocery,19-Apr-2024,$84.89,4
O0028855,S0040,C006246,Electronics,2024-11-20,51.96,2
O0030485,S0043,C002396,Home & Kitchen,30-Jan-2024,49.04,2
O0033212,S0046,C016072,Sports,2025-08-15,22.71,2
O0033801,S0047,C003135,Home & Kitchen,2025-07-03,$22.34,1
O0003619,S0006,C020307,Automotive,2024-09-10,64.33,2
O0014553,S0021,C007420,Beauty,2024-04-20,30.21,3
O0015149,S0022,C000652,Fashion,2024-04-04,22.99,1
O0039593,S0055,C020986,Books,2025-10-25,59.06,3
O0020685,S0029,C018163,Toys,2024-03-14,71.98,3
O0005080,S0009,C021288,Electronics,2024-01-29,29.82,2
O0013334,S0019,C019024,Fashion,12-Dec-2024,51.68,4
O0020937,S0029,C021868,Toys,2024-10-18,65.47,3
O0033726,S0047,C019432,Home & Kitchen,2025-03-22,$23.01,3
O0002858,S0005,C016217,Beauty,2024-10-15,117.35,4
O0005734,S0010,C001971,Toys,2024-05-09,$28.81,2
O0014039,S0020,C014191,Toys,2024-07-23,$87.60,2
O0041841,S0058,C005614,Beauty,2025-12-06,34.98,3
O0042420,S0059,C023685,Toys,2025-08-23,40.18,1
O0015028,S0022,C002085,Fashion,2024-01-01,$28.69,3
O0035342,S0050,C015581,Fashion,2024-02-16,89.68,4
O0031935,S0045,C013714,Automotive,24-Jan-2025,48.74,1
O0041322,S0058,C017881,Beauty,2024-11-05,$75.28,4
O0014872,S0021,C011374,Beauty,2025-07-26,$32.60,2
O0009903,S0015,C005417,Grocery,2024-07-28,45.08,2
O0029922,S0042,C023525,Toys,2024-09-23,98.67,3
O0009074,S0014,C010264,Books,2024-06-11,58.44,1
O0034742,S0049,C022569,Pet Supplies,25-Jul-2024,44.13,3
O0025246,S0035,C018841,Fashion,2024-03-23,51.55,3
O0008722,S0013,C004026,Pet Supplies,2025-03-02,33.25,3
O0024434,S0034,C016667,Beauty,2024-02-28,106.07,4
O0018423,S0026,C008360,Electronics,2024-10-28,92.17,1
O0002887,S0005,C019390,Beauty,2024-11-23,82.8,4
O0033231,S0046,C024734,Sports,2025-08-21,83.03,1
O0010893,S0016,C013953,Pet Supplies,2024-11-17,48.79,4
O0014434,S0020,C015636,Toys,2025-11-08,$37.62,3
O0017226,S0024,C007275,Grocery,2025-03-27,$65.15,1
O0031633,S0045,C011394,Automotive,2024-05-06,26.39,3
O0032903,S0046,C015576,Sports,11/28/2024,110.42,3
O0027883,S0038,C014165,Grocery,2025-01-12,23.22,4
O0034494,S0048,C004317,Automotive,2025-11-09,15.46,2
O0021375,S0029,C010423,Toys,2025-11-07,33.63,2
O0000658,S0002,C023490,Home & Kitchen,2024-07-05,89.0,4
O0040549,S0057,C016815,Beauty,2025-02-02,39.92,4
O0034481,S0048,C023312,Automotive,2025-10-18,27.3,1
O0029736,S0042,C015390,Toys,2024-04-08,16.69,1
O0014978,S0021,C005998,Beauty,2025-11-10,34.16,3
O0009030,S0014,C013079,Books,2024-05-11,44.62,4
O0034777,S0049,C002865,Pet Supplies,2024-08-25,24.43,2
O0008301,S0012,C016306,Fashion,2025-08-13,79.36,4
O0032171,S0045,C021150,Automotive,2025-07-20,37.13,2
O0041303,S0058,,Beauty,2024-11-03,50.13,4
O0034418,S0048,C002396,Automotive,2025-07-30,8.86,2
O0013313,S0019,C009681,Fashion,2024-12-21,48.99,3
O0036044,S0051,C014095,Sports,2024-02-09,20.01,3
O0040953,S0058,C014716,Beauty,2024-01-22,$65.01,2
O0003029,S0005,C013128,Beauty,04-Apr-2025,48.7,3
O0013965,S0020,C016522,Toys,06-Apr-2024,15.71,1
O0021671,S0030,C017588,Grocery,2024-07-08,$14.70,3
O0037210,S0052,C012589,Pet Supplies,2024-09-16,43.34,3
O0018043,S0025,C007429,Automotive,2025-07-06,52.21,1
O0027146,S0037,C017146,Grocery,2024-11-14,30.48,3
O0041742,S0058,C006804,Beauty,2025-10-22,28.79,1
O0023357,S0032,C018743,Automotive,2025-03-31,$49.73,4
O0010191,S0015,C000236,Grocery,30-Mar-2025,$73.13,4
O0012067,S0017,C001718,Fashion,2025-06-07,29.03,4
O0040943,S0058,C009458,Beauty,2024-01-19,75.84,4
O0032717,S0046,C014925,Sports,2024-07-09,24.35,2
O0010050,S0015,C006099,Grocery,2024-11-24,48.44,4
O0041894,S0059,C011821,Toys,2024-02-15,44.31,4
O0031614,S0045,C022974,Automotive,2024-05-16,22.96,4
O0021643,S0030,C015686,Grocery,2024-06-19,21.3,4
O0003110,S0005,C010795,Beauty,2025-07-31,42.8,4
O0036257,S0051,C024256,Sports,2024-08-05,52.03,1
O0034737,S0049,C005917,Pet Supplies,2024-07-19,29.53,4
O0017505,S0025,C004733,Automotive,2024-03-16,45.3,1
O0019239,S0027,C011480,Toys,27-Apr-2025,127.06,1
O0040228,S0057,C016305,Beauty,2024-04-09,37.45,1
O0032674,S0046,C011595,Sports,2024-06-19,145.96,3
O0001400,S0003,C001439,Automotive,09/12/2024,$25.65,1
O0039260,S0055,C012592,Books,2024-04-06,47.96,1
O0001176,S0003,C016003,Automotive,2024-03-26,60.74,1
O0030568,S0043,C009253,Home & Kitchen,2024-06-04,51.99,1
O0015887,S0022,C011540,Fashion,2025-10-03,42.15,4
O0025095,S0034,C013519,Beauty,2025-09-29,13.22,4
O0017194,S0024,C005570,Grocery,28-Feb-2025,$53.41,4
O0003081,S0005,C023404,Beauty,2025-06-12,$53.45,1
O0013285,S0019,C002705,Fashion,11/13/2024,70.75,3
O0009520,S0014,C012434,Books,20-Jul-2025,61.48,2
O0024573,S0034,C005645,Beauty,2024-05-01,$35.51,4
O0013701,S0019,C012493,Fashion,2025-09-21,23.36,4
O0013762,S0019,C015713,Fashion,2025-10-12,$43.12,2
O0036548,S0051,C008343,Sports,2025-04-18,$52.78,2
O0002235,S0004,,Electronics,2024-09-01,67.96,3
O0016920,S0024,C022653,Grocery,02/17/2024,$111.74,3
O0014460,S0020,C015311,Toys,2025-12-06,48.2,2
O0012771,S0018,C007938,Sports,2025-09-03,25.96,1
O0013375,S0019,C021160,Fashion,2025-01-08,62.28,3
O0035886,S0050,C010305,Fashion,2025-08-29,23.67,4
O0001752,S0003,C016532,Automotive,2025-06-05,20.22,1
O0014841,S0021,C024936,Beauty,2025-05-01,14.83,2
O0030529,S0043,C005723,Home & Kitchen,2024-03-15,100.1,2
O0026951,S0037,C013102,Grocery,2024-03-11,80.37,2
O0024552,S0034,C009953,Beauty,2024-05-27,50.66,2
O0010066,S0015,C017932,Grocery,2024-12-04,40.7,1
O0027075,S0037,C006315,Grocery,2024-08-31,$41.44,4
O0038973,S0054,C022733,Automotive,2025-07-27,25.53,2
O0003098,S0005,C018013,Beauty,2025-07-22,56.37,4
O0034816,S0049,C002334,Pet Supplies,2024-09-30,40.42,1
O0015419,S0022,C016242,Fashion,11-Nov-2024,38.52,3
O0021625,S0030,C019214,Grocery,2024-06-14,52.69,4
O0013123,S0019,C003475,Fashion,2024-07-25,31.92,1
O0008635,S0013,C021588,Pet Supplies,2024-10-10,$39.91,2
O0040551,S0057,C016314,Beauty,02/08/2025,43.51,4
O0027769,S0038,C011014,Grocery,2024-09-21,31.57,4
O0026889,S0037,C017589,Grocery,2024-01-03,37.22,1
O0036630,S0051,C023268,Sports,2025-06-08,$57.31,2
O0006033,S0010,C014781,Toys,12/21/2024,$43.05,2
O0010250,S0015,C022073,Grocery,30-May-2025,77.8,1
O0042581,S0060,C005715,Books,2024-02-13,38.91,1
O0006853,S0011,C018141,Toys,2024-08-11,45.21,1
O0003807,S0006,C024154,Automotive,2025-02-11,86.26,3
O0029570,S0042,C019383,Toys,2024-01-06,$21.20,4
O0022460,S0031,C017108,Home & Kitchen,2024-07-15,95.75,4
O0006316,S0010,,Toys,2025-06-30,70.68,4
O0020816,S0029,C004951,Toys,2024-07-02,$22.45,1
O0005879,S0010,C005166,Toys,2024-08-18,24.89,4
O0042014,S0059,C014328,Toys,2024-06-14,60.99,1
O0041184,S0058,C001817,Beauty,2024-08-14,104.87,1
O0033567,S0047,C003379,Home & Kitchen,2024-09-22,22.78,4
O0030621,S0043,C015373,Home & Kitchen,09/05/2024,102.16,2
O0025117,S0034,C014826,Beauty,10/30/2025,33.2,2
O0037145,S0052,C001075,Pet Supplies,2024-07-27,$32.55,1
O0014069,S0020,C001782,Toys,2024-08-26,27.81,3
O0010686,S0016,C024461,Pet Supplies,06/12/2024,47.09,1
O0001457,S0003,C023725,Automotive,2024-11-06,14.21,2
O0010304,S0015,C011009,Grocery,2025-07-26,50.46,4
O0007632,S0012,C007791,Fashion,2024-03-06,40.32,4
O0034270,S0048,C003733,Automotive,2025-02-25,51.99,3
O0032828,S0046,C020812,Sports,2024-09-06,$42.62,4
O0042258,S0059,C010547,Toys,29-Mar-2025,25.57,3
O0026763,S0036,C012792,Home & Kitchen,2025-10-04,37.3,3
O0027086,S0037,C013686,Grocery,2024-08-13,43.31,3
O0016284,S0023,C012843,Automotive,2024-09-30,62.62,1
O0015859,S0022,C011253,Fashion,2025-09-25,15.9,1
O0011168,S0016,,Pet Supplies,2025-07-01,134.16,2
O0035204,S0049,C007988,Pet Supplies,09/13/2025,66.06,1
O0023962,S0033,C010346,Grocery,2024-10-10,$83.86,2
O0030424,S0042,C008385,Toys,2025-11-15,24.62,4
O0015580,S0022,C002942,Fashion,2025-02-03,42.31,1
O0017614,S0025,C008355,Automotive,2024-06-08,72.96,2
O0023179,S0032,C011581,Automotive,2024-11-21,44.93,2
O0031132,S0044,C010795,Sports,2024-11-23,45.22,1
O0038143,S0053,C015674,Books,2025-06-11,52.28,4
O0004126,S0006,C003901,Automotive,2025-10-28,21.06,3
O0029381,S0041,C000914,Automotive,2025-01-05,61.62,4
O0029586,S0042,C011537,Toys,2024-01-20,34.8,3
