review_id,seller_id,category,review_date,rating,review_text,sentiment_score,sentiment_category
REV06117,ValueMart,Grocery,2025-09-13,4,"Excellent quality olive oil, great flavor.",0.8,Positive
REV06118,ValueMart,Grocery,2025-09-21,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.85,Positive
REV06119,ValueMart,Grocery,2025-09-19,4,"Great coffee beans, wonderful aroma.",0.8,Positive
REV06120,ValueMart,Grocery,2025-09-19,5,"Super fresh organic apples, delicious!",0.37,Positive
REV06121,ValueMart,Grocery,2025-09-24,5,"Excellent quality olive oil, great flavor.",0.42,Positive
REV06122,ValueMart,Grocery,2025-09-26,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.65,Positive
REV06123,ValueMart,Grocery,2025-09-27,4,"Highly recommend these snacks, kids love them.",0.89,Positive
REV06124,ValueMart,Grocery,2025-10-03,5,"Excellent quality olive oil, great flavor.",0.55,Positive
REV06125,ValueMart,Grocery,2025-10-05,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.39,Positive
REV06126,ValueMart,Grocery,2025-10-02,5,"Super fresh organic apples, delicious!",0.6,Positive
REV06127,ValueMart,Grocery,2025-10-09,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.66,Positive
REV06128,ValueMart,Grocery,2025-10-09,4,"Super fresh organic apples, delicious!",0.9,Positive
REV06129,ValueMart,Grocery,2025-10-12,5,"Great coffee beans, wonderful aroma.",0.41,Positive
REV06130,ValueMart,Grocery,2025-10-15,3,Average quality for the price.,0.17,Neutral
REV06131,ValueMart,Grocery,2025-10-15,5,"Great coffee beans, wonderful aroma.",0.88,Positive
REV06132,ValueMart,Grocery,2025-10-19,4,"Great coffee beans, wonderful aroma.",0.33,Positive
REV06133,ValueMart,Grocery,2025-10-25,4,"Super fresh organic apples, delicious!",0.51,Positive
REV06134,ValueMart,Grocery,2025-10-24,5,"Super fresh organic apples, delicious!",0.75,Positive
REV06135,ValueMart,Grocery,2025-10-24,4,"Excellent quality olive oil, great flavor.",0.51,Positive
REV06136,ValueMart,Grocery,2025-11-03,4,"Highly recommend these snacks, kids love them.",0.67,Positive
REV06137,ValueMart,Grocery,2025-11-02,5,"Highly recommend these snacks, kids love them.",0.35,Positive
REV06138,ValueMart,Grocery,2025-11-01,5,"Excellent quality olive oil, great flavor.",0.68,Positive
REV06139,ValueMart,Grocery,2025-11-10,5,"Super fresh organic apples, delicious!",0.45,Positive
REV06140,ValueMart,Grocery,2025-11-08,4,"Super fresh organic apples, delicious!",0.6,Positive
REV06141,ValueMart,Grocery,2025-11-07,2,Item doesn't work at all. Completely dead on arrival.,-0.34,Negative
REV06142,ValueMart,Grocery,2025-11-14,4,"Excellent quality olive oil, great flavor.",0.63,Positive
REV06143,ValueMart,Grocery,2025-11-14,4,"Super fresh organic apples, delicious!",0.37,Positive
REV06144,ValueMart,Grocery,2025-11-17,4,"Super fresh organic apples, delicious!",0.45,Positive
REV06145,ValueMart,Grocery,2025-11-21,5,"Super fresh organic apples, delicious!",0.52,Positive
REV06146,ValueMart,Grocery,2025-11-23,5,"Excellent quality olive oil, great flavor.",0.43,Positive
REV06147,ValueMart,Grocery,2025-11-21,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.66,Positive
REV06148,ValueMart,Grocery,2025-12-01,5,"Great coffee beans, wonderful aroma.",0.39,Positive
REV06149,ValueMart,Grocery,2025-12-01,3,"Product is okay, nothing special.",0.04,Neutral
REV06150,ValueMart,Grocery,2025-11-26,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.77,Positive
REV06151,ValueMart,Grocery,2025-12-08,4,"Super fresh organic apples, delicious!",0.31,Positive
REV06152,ValueMart,Grocery,2025-12-05,5,"Great coffee beans, wonderful aroma.",0.8,Positive
REV06153,ValueMart,Grocery,2025-12-07,5,"Excellent quality olive oil, great flavor.",0.47,Positive
REV06154,ValueMart,Grocery,2025-12-15,5,"Super fresh organic apples, delicious!",0.52,Positive
REV06155,ValueMart,Grocery,2025-12-11,5,"Super fresh organic apples, delicious!",0.85,Positive
REV06156,ValueMart,Grocery,2025-12-14,5,"Excellent quality olive oil, great flavor.",0.36,Positive
REV06157,ValueMart,Grocery,2025-12-22,5,"Excellent quality olive oil, great flavor.",0.61,Positive
REV06158,ValueMart,Grocery,2025-12-19,4,"Excellent quality olive oil, great flavor.",0.32,Positive
REV06159,ValueMart,Grocery,2025-12-18,5,"Highly recommend these snacks, kids love them.",0.42,Positive
REV06160,ValueMart,Grocery,2025-12-29,4,"Excellent quality olive oil, great flavor.",0.64,Positive
REV06161,ValueMart,Grocery,2025-12-26,4,"Highly recommend these snacks, kids love them.",0.54,Positive
REV06162,ValueMart,Grocery,2025-12-25,4,"Excellent quality olive oil, great flavor.",0.47,Positive
REV06163,ValueMart,Grocery,2026-01-04,4,"Super fresh organic apples, delicious!",0.63,Positive
REV06164,ValueMart,Grocery,2025-12-31,4,"Excellent quality olive oil, great flavor.",0.76,Positive
REV06165,ValueMart,Grocery,2025-12-31,5,"Highly recommend these snacks, kids love them.",0.8,Positive
REV06166,ValueMart,Grocery,2026-01-11,4,"Great coffee beans, wonderful aroma.",0.6,Positive
REV06167,ValueMart,Grocery,2026-01-12,4,"Excellent quality olive oil, great flavor.",0.61,Positive
REV06168,ValueMart,Grocery,2026-01-07,5,"Excellent quality olive oil, great flavor.",0.54,Positive
REV06169,ValueMart,Grocery,2026-01-18,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.56,Positive
REV06170,ValueMart,Grocery,2026-01-19,4,"Highly recommend these snacks, kids love them.",0.75,Positive
REV06171,ValueMart,Grocery,2026-01-15,4,"Great coffee beans, wonderful aroma.",0.71,Positive
REV06172,ValueMart,Grocery,2026-01-24,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.54,Positive
REV06173,ValueMart,Grocery,2026-01-26,5,"Great coffee beans, wonderful aroma.",0.69,Positive
REV06174,ValueMart,Grocery,2026-01-23,3,Average quality for the price.,0.29,Neutral
REV06175,ValueMart,Grocery,2026-02-02,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.46,Positive
REV06176,ValueMart,Grocery,2026-01-31,3,"Decent item, fits reasonably well.",0.01,Neutral
REV06177,ValueMart,Grocery,2026-02-01,4,"Highly recommend these snacks, kids love them.",0.57,Positive
REV06178,ValueMart,Grocery,2026-02-07,4,"Great coffee beans, wonderful aroma.",0.86,Positive
REV06179,ValueMart,Grocery,2026-02-04,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.3,Positive
REV06180,ValueMart,Grocery,2026-02-04,4,"Excellent quality olive oil, great flavor.",0.73,Positive
REV06181,ValueMart,Grocery,2026-02-14,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.59,Positive
REV06182,ValueMart,Grocery,2026-02-13,5,"Highly recommend these snacks, kids love them.",0.64,Positive
REV06183,ValueMart,Grocery,2026-02-16,3,Average quality for the price.,-0.06,Neutral
REV06184,ValueMart,Grocery,2026-02-19,5,"Super fresh organic apples, delicious!",0.83,Positive
REV06185,ValueMart,Grocery,2026-02-20,4,"Highly recommend these snacks, kids love them.",0.35,Positive
REV06186,ValueMart,Grocery,2026-02-20,4,"Super fresh organic apples, delicious!",0.73,Positive
REV06187,ValueMart,Grocery,2026-03-02,5,"Highly recommend these snacks, kids love them.",0.39,Positive
REV06188,ValueMart,Grocery,2026-02-28,5,"Excellent quality olive oil, great flavor.",0.76,Positive
REV06189,ValueMart,Grocery,2026-03-01,5,"Highly recommend these snacks, kids love them.",0.32,Positive
REV06190,ValueMart,Grocery,2026-03-04,5,"Excellent quality olive oil, great flavor.",0.43,Positive
REV06191,ValueMart,Grocery,2026-03-06,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.44,Positive
REV06192,ValueMart,Grocery,2026-03-05,5,"Great coffee beans, wonderful aroma.",0.65,Positive
REV06193,ValueMart,Grocery,2026-03-11,4,"Highly recommend these snacks, kids love them.",0.62,Positive
REV06194,ValueMart,Grocery,2026-03-13,4,"Great coffee beans, wonderful aroma.",0.71,Positive
REV06195,ValueMart,Grocery,2026-03-16,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.52,Positive
REV06196,ValueMart,Grocery,2026-03-21,4,"Highly recommend these snacks, kids love them.",0.65,Positive
REV06197,ValueMart,Grocery,2026-03-21,4,"Highly recommend these snacks, kids love them.",0.38,Positive
REV06198,ValueMart,Grocery,2026-03-20,5,"Highly recommend these snacks, kids love them.",0.76,Positive
REV06199,ValueMart,Grocery,2026-03-28,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.74,Positive
REV06200,ValueMart,Grocery,2026-03-27,3,Average quality for the price.,-0.02,Neutral
REV06201,ValueMart,Grocery,2026-03-27,5,"Super fresh organic apples, delicious!",0.62,Positive
REV06202,ValueMart,Grocery,2026-04-02,4,"Highly recommend these snacks, kids love them.",0.56,Positive
REV06203,ValueMart,Grocery,2026-04-02,4,"Great coffee beans, wonderful aroma.",0.44,Positive
REV06204,ValueMart,Grocery,2026-04-02,4,"Great coffee beans, wonderful aroma.",0.68,Positive
REV06205,ValueMart,Grocery,2026-04-12,4,"Super fresh organic apples, delicious!",0.49,Positive
REV06206,ValueMart,Grocery,2026-04-10,5,"Great coffee beans, wonderful aroma.",0.78,Positive
REV06207,ValueMart,Grocery,2026-04-12,4,"Excellent quality olive oil, great flavor.",0.56,Positive
REV06208,ValueMart,Grocery,2026-04-20,5,"Super fresh organic apples, delicious!",0.76,Positive
REV06209,ValueMart,Grocery,2026-04-18,5,"Super fresh organic apples, delicious!",0.3,Positive
REV06210,ValueMart,Grocery,2026-04-20,5,"Super fresh organic apples, delicious!",0.67,Positive
REV06211,ValueMart,Grocery,2026-04-26,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.39,Positive
REV06212,ValueMart,Grocery,2026-04-27,5,"Super fresh organic apples, delicious!",0.47,Positive
REV06213,ValueMart,Grocery,2026-04-26,4,"Super fresh organic apples, delicious!",0.81,Positive
REV06214,ValueMart,Grocery,2026-05-03,3,"Took a bit long to ship, but works fine.",-0.03,Neutral
REV06215,ValueMart,Grocery,2026-04-30,5,"Excellent quality olive oil, great flavor.",0.8,Positive
REV06216,ValueMart,Grocery,2026-05-02,4,"Great coffee beans, wonderful aroma.",0.82,Positive
REV06217,ValueMart,Grocery,2026-05-08,5,"Excellent quality olive oil, great flavor.",0.42,Positive
REV06218,ValueMart,Grocery,2026-05-08,4,"Excellent quality olive oil, great flavor.",0.39,Positive
REV06219,ValueMart,Grocery,2026-05-09,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.37,Positive
REV06220,ValueMart,Grocery,2026-05-18,5,"Great coffee beans, wonderful aroma.",0.46,Positive
REV06221,ValueMart,Grocery,2026-05-13,4,"Excellent quality olive oil, great flavor.",0.35,Positive
REV06222,ValueMart,Grocery,2026-05-13,4,"Super fresh organic apples, delicious!",0.84,Positive
REV06223,ValueMart,Grocery,2026-05-20,5,"Great coffee beans, wonderful aroma.",0.82,Positive
REV06224,ValueMart,Grocery,2026-05-23,4,"Great coffee beans, wonderful aroma.",0.7,Positive
REV06225,ValueMart,Grocery,2026-05-20,5,"Highly recommend these snacks, kids love them.",0.73,Positive
REV06226,ValueMart,Grocery,2026-05-29,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.55,Positive
REV06227,ValueMart,Grocery,2026-05-28,4,"Super fresh organic apples, delicious!",0.6,Positive
REV06228,ValueMart,Grocery,2026-05-27,5,"Excellent quality olive oil, great flavor.",0.47,Positive
REV06229,ValueMart,Grocery,2026-06-06,4,"Super fresh organic apples, delicious!",0.35,Positive
REV06230,ValueMart,Grocery,2026-06-04,4,"Highly recommend these snacks, kids love them.",0.77,Positive
REV06231,ValueMart,Grocery,2026-06-03,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.51,Positive
REV06232,ValueMart,Grocery,2026-06-14,4,"Super fresh organic apples, delicious!",0.66,Positive
REV06233,ValueMart,Grocery,2026-06-10,5,"Highly recommend these snacks, kids love them.",0.38,Positive
REV06234,ValueMart,Grocery,2026-06-15,5,"Super fresh organic apples, delicious!",0.33,Positive
REV06235,ValueMart,Grocery,2026-06-18,5,"Great coffee beans, wonderful aroma.",0.5,Positive
REV06236,ValueMart,Grocery,2026-06-22,4,"Super fresh organic apples, delicious!",0.39,Positive
REV06237,ValueMart,Grocery,2026-06-20,4,"Great coffee beans, wonderful aroma.",0.48,Positive
REV06238,ValueMart,Grocery,2026-06-26,5,"Great coffee beans, wonderful aroma.",0.48,Positive
REV06239,ValueMart,Grocery,2026-06-27,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.87,Positive
REV06240,ValueMart,Grocery,2026-06-29,4,"Great coffee beans, wonderful aroma.",0.83,Positive
REV06241,GlowCosmetics,Beauty,2025-07-04,5,"Perfect shade of lipstick, not drying.",0.43,Positive
REV06242,GlowCosmetics,Beauty,2025-07-03,4,"Very high quality serum, seen improvements in a week.",0.35,Positive
REV06243,GlowCosmetics,Beauty,2025-07-04,3,"Product is okay, nothing special.",0.12,Neutral
REV06244,GlowCosmetics,Beauty,2025-07-12,4,"Soft brushes, applies makeup smoothly.",0.64,Positive
REV06245,GlowCosmetics,Beauty,2025-07-11,5,"Very high quality serum, seen improvements in a week.",0.54,Positive
REV06246,GlowCosmetics,Beauty,2025-07-09,4,"Very high quality serum, seen improvements in a week.",0.59,Positive
REV06247,GlowCosmetics,Beauty,2025-07-20,4,"Very high quality serum, seen improvements in a week.",0.33,Positive
REV06248,GlowCosmetics,Beauty,2025-07-19,5,"Perfect shade of lipstick, not drying.",0.68,Positive
REV06249,GlowCosmetics,Beauty,2025-07-21,5,"Perfect shade of lipstick, not drying.",0.32,Positive
REV06250,GlowCosmetics,Beauty,2025-07-24,4,"Soft brushes, applies makeup smoothly.",0.82,Positive
REV06251,GlowCosmetics,Beauty,2025-07-23,4,"Very high quality serum, seen improvements in a week.",0.31,Positive
REV06252,GlowCosmetics,Beauty,2025-07-28,4,"Very high quality serum, seen improvements in a week.",0.33,Positive
REV06253,GlowCosmetics,Beauty,2025-08-03,5,"Perfect shade of lipstick, not drying.",0.37,Positive
REV06254,GlowCosmetics,Beauty,2025-08-02,5,"Excellent moisturizer, skin feels amazing.",0.76,Positive
REV06255,GlowCosmetics,Beauty,2025-08-03,5,Smells wonderful and lasts all day.,0.69,Positive
REV06256,GlowCosmetics,Beauty,2025-08-07,3,"Decent item, fits reasonably well.",0.23,Neutral
REV06257,GlowCosmetics,Beauty,2025-08-08,5,"Very high quality serum, seen improvements in a week.",0.63,Positive
REV06258,GlowCosmetics,Beauty,2025-08-10,3,"Decent item, fits reasonably well.",-0.07,Neutral
REV06259,GlowCosmetics,Beauty,2025-08-15,4,"Perfect shade of lipstick, not drying.",0.53,Positive
REV06260,GlowCosmetics,Beauty,2025-08-18,5,Smells wonderful and lasts all day.,0.46,Positive
REV06261,GlowCosmetics,Beauty,2025-08-13,5,"Excellent moisturizer, skin feels amazing.",0.52,Positive
REV06262,GlowCosmetics,Beauty,2025-08-21,3,Average quality for the price.,0.13,Neutral
REV06263,GlowCosmetics,Beauty,2025-08-24,5,"Very high quality serum, seen improvements in a week.",0.32,Positive
REV06264,GlowCosmetics,Beauty,2025-08-20,3,Average quality for the price.,0.05,Neutral
REV06265,GlowCosmetics,Beauty,2025-08-31,4,"Very high quality serum, seen improvements in a week.",0.45,Positive
REV06266,GlowCosmetics,Beauty,2025-08-31,5,"Very high quality serum, seen improvements in a week.",0.64,Positive
REV06267,GlowCosmetics,Beauty,2025-08-28,5,"Soft brushes, applies makeup smoothly.",0.7,Positive
REV06268,GlowCosmetics,Beauty,2025-09-05,5,"Very high quality serum, seen improvements in a week.",0.81,Positive
REV06269,GlowCosmetics,Beauty,2025-09-05,4,"Very high quality serum, seen improvements in a week.",0.84,Positive
REV06270,GlowCosmetics,Beauty,2025-09-04,5,"Perfect shade of lipstick, not drying.",0.34,Positive
REV06271,GlowCosmetics,Beauty,2025-09-15,5,"Perfect shade of lipstick, not drying.",0.42,Positive
REV06272,GlowCosmetics,Beauty,2025-09-14,5,"Soft brushes, applies makeup smoothly.",0.67,Positive
REV06273,GlowCosmetics,Beauty,2025-09-10,5,"Very high quality serum, seen improvements in a week.",0.44,Positive
REV06274,GlowCosmetics,Beauty,2025-09-21,5,Smells wonderful and lasts all day.,0.37,Positive
REV06275,GlowCosmetics,Beauty,2025-09-21,4,"Very high quality serum, seen improvements in a week.",0.75,Positive
REV06276,GlowCosmetics,Beauty,2025-09-19,4,"Very high quality serum, seen improvements in a week.",0.84,Positive
REV06277,GlowCosmetics,Beauty,2025-09-26,5,Smells wonderful and lasts all day.,0.86,Positive
REV06278,GlowCosmetics,Beauty,2025-09-29,5,"Very high quality serum, seen improvements in a week.",0.87,Positive
REV06279,GlowCosmetics,Beauty,2025-09-28,4,"Very high quality serum, seen improvements in a week.",0.5,Positive
REV06280,GlowCosmetics,Beauty,2025-10-01,5,"Excellent moisturizer, skin feels amazing.",0.36,Positive
REV06281,GlowCosmetics,Beauty,2025-10-06,3,"Decent item, fits reasonably well.",-0.07,Neutral
REV06282,GlowCosmetics,Beauty,2025-10-04,3,"Product is okay, nothing special.",0.06,Neutral
REV06283,GlowCosmetics,Beauty,2025-10-09,5,"Excellent moisturizer, skin feels amazing.",0.3,Positive
REV06284,GlowCosmetics,Beauty,2025-10-13,4,"Soft brushes, applies makeup smoothly.",0.51,Positive
REV06285,GlowCosmetics,Beauty,2025-10-09,5,"Excellent moisturizer, skin feels amazing.",0.64,Positive
REV06286,GlowCosmetics,Beauty,2025-10-15,4,"Very high quality serum, seen improvements in a week.",0.44,Positive
REV06287,GlowCosmetics,Beauty,2025-10-18,5,"Excellent moisturizer, skin feels amazing.",0.82,Positive
REV06288,GlowCosmetics,Beauty,2025-10-16,5,"Very high quality serum, seen improvements in a week.",0.33,Positive
REV06289,GlowCosmetics,Beauty,2025-10-25,4,"Soft brushes, applies makeup smoothly.",0.65,Positive
REV06290,GlowCosmetics,Beauty,2025-10-27,5,Smells wonderful and lasts all day.,0.49,Positive
REV06291,GlowCosmetics,Beauty,2025-10-25,4,"Soft brushes, applies makeup smoothly.",0.55,Positive
REV06292,GlowCosmetics,Beauty,2025-10-31,3,"Product is okay, nothing special.",0.07,Neutral
REV06293,GlowCosmetics,Beauty,2025-11-01,4,"Excellent moisturizer, skin feels amazing.",0.46,Positive
REV06294,GlowCosmetics,Beauty,2025-11-03,5,"Perfect shade of lipstick, not drying.",0.71,Positive
REV06295,GlowCosmetics,Beauty,2025-11-09,4,"Perfect shade of lipstick, not drying.",0.32,Positive
REV06296,GlowCosmetics,Beauty,2025-11-09,4,"Perfect shade of lipstick, not drying.",0.5,Positive
REV06297,GlowCosmetics,Beauty,2025-11-09,5,"Perfect shade of lipstick, not drying.",0.7,Positive
REV06298,GlowCosmetics,Beauty,2025-11-13,4,Smells wonderful and lasts all day.,0.8,Positive
REV06299,GlowCosmetics,Beauty,2025-11-16,4,"Perfect shade of lipstick, not drying.",0.73,Positive
REV06300,GlowCosmetics,Beauty,2025-11-16,5,Smells wonderful and lasts all day.,0.45,Positive
